timestamp,1153_transform_pitch,1153_transform_yaw,1153_transform_roll,1153_vel_x (m/s),1153_vel_y (m/s),1153_vel_z (m/s),1153_angular_vel_x (rad/s),1153_angular_vel_y (rad/s),1153_angular_vel_z (rad/s),1153_acc_x (m/s²),1153_acc_y (m/s²),1153_acc_z (m/s²) gravity,1154_transform_pitch,1154_transform_yaw,1154_transform_roll,1154_vel_x (m/s),1154_vel_y (m/s),1154_vel_z (m/s),1154_angular_vel_x (rad/s),1154_angular_vel_y (rad/s),1154_angular_vel_z (rad/s),1154_acc_x (m/s²),1154_acc_y (m/s²),1154_acc_z (m/s²) gravity
1576242986672,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,172.12,0.15,-8.2,1.14,-0.0,-0.72,-0.65,-0.13,9.45,-1.32,-0.0
1576242986787,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,172.11,0.12,-7.73,1.08,-0.0,-0.6,-0.59,-0.12,9.48,-1.32,-0.0
1576242986907,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,172.1,0.1,-7.25,1.01,-0.0,-0.49,-0.5,-0.12,9.48,-1.32,-0.0
1576242987018,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,172.1,0.08,-6.78,0.94,-0.0,-0.4,-0.41,-0.11,9.46,-1.32,0.0
1576242987131,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,172.09,0.07,-6.31,0.88,-0.0,-0.32,-0.32,-0.1,9.42,-1.31,0.0
1576242987256,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,172.09,0.06,-5.84,0.81,-0.0,-0.26,-0.24,-0.1,9.35,-1.3,0.0
1576242987400,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,172.08,0.05,-5.38,0.75,-0.0,-0.21,-0.17,-0.09,9.25,-1.29,0.0
1576242987527,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,172.08,0.04,-4.92,0.69,-0.0,-0.16,-0.1,-0.08,9.13,-1.27,0.0
1576242987652,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,172.08,0.03,-4.47,0.62,-0.01,-0.11,-0.02,-0.07,8.94,-1.25,-0.17
1576242987743,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,172.07,0.03,-4.03,0.56,-0.0,-0.09,0.03,-0.07,8.8,-1.22,0.09
1576242987856,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,172.07,0.02,-3.6,0.5,-0.0,-0.07,0.08,-0.06,8.61,-1.2,0.05
1576242987982,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,172.07,0.02,-3.18,0.44,0.0,-0.05,0.14,-0.05,8.39,-1.17,0.03
1576242988095,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,172.07,0.02,-2.78,0.39,0.0,-0.03,0.2,-0.04,8.15,-1.13,0.01
1576242988213,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,172.06,0.01,-2.38,0.33,0.0,-0.01,0.25,-0.04,7.88,-1.1,0.01
1576242988331,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,172.06,0.01,-2.0,0.28,0.0,0.0,0.31,-0.03,7.59,-1.06,0.0
1576242988443,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,172.06,0.01,-1.64,0.23,0.0,0.02,0.36,-0.03,7.29,-1.02,-0.0
1576242988558,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,172.06,0.01,-1.29,0.18,0.0,0.03,0.41,-0.02,6.96,-0.97,-0.0
1576242988689,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,172.05,0.01,-0.82,0.11,0.0,-0.1,-0.45,-0.06,9.45,-1.32,-0.0
1576242988802,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,172.05,0.01,-0.2,0.03,0.0,-0.16,-1.04,-0.02,12.41,-1.73,-0.0
1576242988916,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,172.05,0.0,0.0,-0.0,0.0,0.12,1.07,-0.0,4.0,-0.56,-0.0
1576242989032,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,172.05,0.0,0.01,-0.0,0.0,0.29,2.15,0.0,0.07,-0.01,0.0
1576242989156,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,172.05,0.0,0.01,-0.0,0.0,0.32,2.31,0.0,0.01,-0.0,-0.0
1576242989264,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,172.05,0.0,0.01,-0.0,0.0,0.29,2.13,0.0,-0.01,0.0,-0.0
1576242989419,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,172.05,0.0,0.01,-0.0,0.0,0.25,1.85,0.0,-0.02,0.0,-0.0
1576242989521,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,172.05,0.0,0.0,-0.0,0.0,0.21,1.55,0.0,-0.02,0.0,-0.0
1576242989636,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,172.05,0.0,0.0,-0.0,0.0,0.18,1.29,0.0,-0.02,0.0,-0.0
1576242989789,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,172.05,0.0,0.0,-0.0,0.0,0.14,1.05,0.0,-0.01,0.0,-0.0
1576242989879,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,172.05,0.0,0.0,-0.0,0.0,0.12,0.86,0.0,-0.01,0.0,-0.0
1576242989999,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,172.05,0.0,0.0,-0.0,0.0,0.1,0.7,0.0,-0.01,0.0,-0.0
1576242990117,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.05,0.0,0.0,-0.0,0.0,0.08,0.57,0.0,-0.01,0.0,-0.0
1576242990252,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,172.05,0.0,0.0,-0.0,0.0,0.06,0.46,0.0,-0.01,0.0,-0.0
1576242990360,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,172.05,0.0,0.0,-0.0,0.0,0.05,0.37,0.0,-0.01,0.0,-0.0
1576242990481,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,172.05,0.0,0.0,-0.0,0.0,0.04,0.3,0.0,-0.0,0.0,-0.0
1576242990599,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,-0.0,-0.0,0.03,0.25,-0.0,-0.0,0.0,-0.0
1576242990717,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0
1576242990830,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242990941,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991064,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991174,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991289,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991409,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991519,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991658,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991773,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242991883,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992003,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992115,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992232,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992344,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992470,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992586,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992702,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992829,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242992950,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993062,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993173,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993319,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993404,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993532,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993640,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993763,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993881,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242993993,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994107,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994226,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994342,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994466,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994585,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994706,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994825,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242994939,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995085,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995182,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995296,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995415,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995539,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995663,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995821,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242995951,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996059,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996181,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996309,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996437,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996551,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996664,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996799,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242996906,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997024,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997149,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997296,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997424,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997542,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997669,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997809,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242997917,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998034,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998157,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998272,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998390,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998524,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998624,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998748,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998870,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242998980,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999135,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999245,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999357,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999509,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999616,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999778,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999872,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576242999982,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243000115,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243000249,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243000359,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243000473,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243000585,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243000757,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243000874,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001020,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001135,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001261,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001378,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001514,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001641,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001779,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001872,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243001983,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243002105,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243002276,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243002388,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
